Unnamed: 0,OOB,UOB,VFC-SMOTE,ROSE,KUE,LB,ARF,ARFR,CALMID,LEPID
27000,0.589237973,0.578929807,0.329203585,0.656575713,0.537587202,0.537587202,0.329203585,0.425,0.378013815,0.799621599
27200,0.591050471,0.685710152,0.39959152,0.692112814,0.528609893,0.4467569,0.400693843,0.346056406,0.344139182,0.800270519
27400,0.496927966,0.68273643,0.227172056,0.718381117,0.506604803,0.45312111,0.227172056,0.393473543,0.393473543,0.80092371
27600,0.542778228,0.587376415,0.354474504,0.610489252,0.558887901,0.467599167,0.306983925,0.43414083,0.394069117,0.801738755
27800,0.576006839,0.683580011,0.283333333,0.710976123,0.540971714,0.542542028,0.231340698,0.327165152,0.432798815,0.802295534
28000,0.622018456,0.663788769,0.386866387,0.71334637,0.57545272,0.570527214,0.387970145,0.347011047,0.485138999,0.802948628
28200,0.585648829,0.669577298,0.362441218,0.697910203,0.59935007,0.571457869,0.362441218,0.443898023,0.361421691,0.803716665
28400,0.59242469,0.687622876,0.414757531,0.75833929,0.668776423,0.521692255,0.414757531,0.52463139,0.321269802,0.804476767
28600,0.574391586,0.75041829,0.306983925,0.751953976,0.663161073,0.560473402,0.354474504,0.468925691,0.431681089,0.804640615
28800,0.594583758,0.710449431,0.306983925,0.747693579,0.659403756,0.612231022,0.396314543,0.43414083,0.395193425,0.805284706
29000,0.630468516,0.641043149,0.4360408,0.671769028,0.673642864,0.548497114,0.390006748,0.477658764,0.388927889,0.805946024
29200,0.663559679,0.637380741,0,0.67806543,0.573069883,0.571551814,0.362441218,0.362441218,0.443898023,0.806486562
29400,0.568620022,0.67333092,0.337755751,0.643169877,0.551552832,0.432412103,0.275776416,0.337755751,0.433625043,0.806837701
29600,0.521091621,0.630510588,0,0.586166576,0.432912707,0.432912707,0.176735873,0.249942268,0,0.807339888
29800,0.562222154,0.721334287,0,0.71334637,0.489351573,0.519035724,0.425,0.347011047,0.347011047,0.807512974
30000,0.572760032,0.676930007,0,0.658407169,0.438938112,0.379102781,0.310376116,0.310376116,0.379102781,0.808060504
30200,0.501467984,0.665984025,0,0.683385669,0.465564174,0.268793601,0.190065778,0.190065778,0.268793601,0.808844362
30400,0.44590582,0.635432361,0,0.678054359,0.537587202,0.29360615,0.294448638,0.294448638,0.414026914,0.809558326
