Unnamed: 0,OOB,UOB,VFC-SMOTE,ROSE,KUE,LB,ARF,ARFR,CALMID,LEPID
33800,0.726936639,0.750048319,0.486898668,0.729371944,0.696652031,0.720274029,0.696652031,0.68453542,0.740680711,0.827025186
34000,0.768286114,0.779205458,0.569456336,0.783873607,0.743647799,0.757293851,0.729746614,0.743647799,0.754923598,0.827447518
34200,0.719682004,0.704942928,0.579905948,0.731197648,0.722109269,0.707979078,0.686279599,0.710366873,0.719682004,0.827952629
34400,0.778201013,0.768287219,0.555057086,0.780659791,0.747424845,0.764223007,0.730240368,0.749771554,0.764223007,0.828020584
34600,0.731284476,0.724702124,0.550690968,0.72188645,0.674353107,0.687199084,0.69654916,0.676658596,0.72188645,0.828342208
34800,0.755121751,0.731801882,0.556139566,0.755121751,0.722974033,0.736321471,0.703086652,0.7278426,0.755121751,0.828454164
35000,0.736121593,0.759668925,0.610359781,0.757436569,0.724528403,0.745871973,0.734125224,0.714644798,0.759891799,0.828806729
35200,0.78500723,0.781650374,0.563421633,0.78736816,0.789722031,0.789722031,0.789722031,0.789722031,0.78736816,0.82905522
35400,0.732227071,0.729036524,0.514101634,0.747975691,0.665516249,0.682805264,0.667592747,0.633437601,0.732227071,0.829384941
35600,0.764335649,0.772207491,0.544142305,0.778361326,0.689943574,0.750047742,0.720622561,0.70544986,0.778361326,0.829582754
35800,0.758023747,0.736121593,0.630546396,0.760449428,0.722034163,0.762867398,0.685601925,0.703953123,0.760449428,0.829934334
36000,0.768633764,0.743090589,0.496150961,0.768633764,0.754783372,0.754783372,0.757245967,0.757245967,0.768633764,0.830182971
36200,0.778259997,0.757775876,0.571341161,0.785803889,0.745479025,0.77259616,0.719618414,0.70507917,0.77259616,0.8302322
36400,0.777399511,0.771362431,0.515346273,0.777399511,0.732939288,0.762867398,0.732939288,0.762867398,0.762867398,0.830188111
36600,0.75915868,0.734583896,0.543272058,0.761572545,0.750212273,0.747849394,0.721892096,0.707306914,0.750212273,0.830401347
36800,0.782642875,0.749907642,0.573058327,0.77031702,0.747484671,0.74505382,0.757790705,0.749907642,0.77031702,0.830573364
37000,0.757245967,0.766747543,0.581021679,0.745499316,0.731022223,0.731022223,0.733376569,0.718559352,0.745499316,0.830796088
37200,0.772102144,0.758189254,0.542886827,0.765791805,0.730991764,0.768502581,0.730991764,0.721309326,0.765791805,0.831186954
37400,0.689283392,0.684607643,0.545098188,0.693833167,0.666462044,0.68144059,0.653249697,0.666462044,0.696096903,0.831482589
37600,0.762205748,0.755400204,0.549323803,0.753066074,0.741206025,0.741206025,0.731563521,0.741206025,0.764742214,0.831849588
37800,0.738207646,0.707857257,0.545777251,0.738207646,0.729371944,0.729371944,0.729371944,0.717885054,0.738207646,0.831984578
38000,0.742958917,0.733682944,0.50609304,0.751183805,0.731936078,0.742958917,0.729571173,0.731936078,0.742958917,0.83218126
38200,0.815387861,0.793379327,0.601040764,0.82019845,0.802169908,0.802169908,0.783726755,0.764838998,0.82019845,0.832258925
38400,0.770064071,0.771462917,0.579317127,0.790408165,0.753790785,0.763345315,0.748847841,0.743952571,0.79832564,0.832249535
38600,0.743656299,0.711144519,0.534038733,0.741206025,0.721629592,0.746098527,0.723984018,0.73636071,0.743656299,0.832199622
38800,0.764704804,0.751676512,0.549366724,0.742534721,0.700766879,0.722109269,0.688578699,0.698427083,0.742534721,0.832150682
39000,0.779942723,0.749425474,0.538785837,0.738499806,0.709527663,0.738499806,0.721892096,0.694588565,0.738499806,0.832334663
39200,0.777238212,0.751748025,0.579019476,0.777238212,0.740671776,0.754781078,0.740671776,0.752373477,0.7797414,0.832427988
39400,0.725329959,0.744069786,0.564089725,0.745634604,0.667592747,0.701850247,0.682805264,0.684935707,0.711642301,0.832758465
39600,0.716389138,0.716890636,0.549837334,0.716389138,0.679132675,0.692582153,0.653512695,0.665411408,0.703480169,0.832812329
39800,0.70975304,0.721056218,0.558522955,0.70975304,0.676658596,0.70220181,0.674353107,0.687199084,0.712196259,0.833019764
40000,0.749958146,0.732827967,0.54730996,0.740671776,0.69663139,0.740671776,0.740671776,0.740671776,0.740671776,0.833121085
40200,0.696084571,0.670916513,0.56586117,0.691953469,0.640304677,0.668776423,0.640304677,0.610506555,0.694022094,0.833165749
40400,0.76940135,0.752665717,0.518022079,0.759210154,0.759210154,0.759210154,0.748880283,0.761770735,0.759210154,0.833347296
40600,0.735250054,0.744717908,0.542452344,0.747819341,0.732095374,0.74505382,0.732095374,0.732095374,0.752821532,0.833406298
40800,0.797363153,0.787232988,0.541690981,0.797363153,0.718798659,0.752248843,0.735713882,0.737953504,0.812552388,0.833363398
41000,0.71926746,0.749394655,0.502979016,0.713698009,0.648926989,0.674381229,0.632625669,0.660755962,0.723984018,0.833309441
41200,0.726290638,0.718559352,0.590099732,0.69206537,0.672150728,0.701171885,0.672150728,0.687968203,0.69890638,0.833393287
41400,0.738207646,0.731496186,0.52851595,0.751819392,0.731799145,0.731799145,0.708561476,0.720274029,0.740680711,0.833574156
41600,0.773189845,0.755176294,0.568284023,0.773189845,0.770131732,0.778259997,0.767659393,0.767659393,0.778259997,0.833834634
41800,0.705681076,0.699892283,0.521548318,0.735723379,0.674301615,0.690169707,0.676445664,0.690169707,0.705681076,0.833973838
42000,0.695158602,0.700569906,0.547691992,0.695158602,0.652116573,0.652116573,0.608028614,0.641328863,0.649953659,0.834133152
42200,0.739715149,0.747601095,0.507972159,0.747055201,0.724389821,0.719445123,0.709092855,0.698587195,0.739715149,0.834222066
42400,0.770064071,0.74556112,0.558098603,0.775180832,0.751323378,0.775180832,0.741533207,0.753790785,0.775180832,0.834377067
42600,0.798925659,0.782563673,0.604642465,0.798925659,0.781644632,0.781644632,0.760830168,0.760830168,0.790408165,0.834470341
42800,0.745162216,0.753877859,0.586188554,0.756041071,0.736565174,0.734122165,0.730106881,0.727716999,0.747641963,0.8347293
43000,0.71661028,0.696913402,0.587407659,0.698465302,0.679836204,0.698465302,0.64095572,0.662669052,0.698465302,0.834827386
43200,0.735921206,0.727049503,0.547075337,0.749425474,0.724520628,0.710450926,0.712753853,0.696096903,0.735921206,0.835029282
43400,0.743656299,0.72187351,0.52205344,0.746098527,0.721629592,0.733966035,0.698573107,0.723984018,0.758036861,0.835211567
43600,0.763774118,0.749136049,0.557239328,0.761171814,0.746225441,0.730798375,0.741233911,0.743733864,0.763774118,0.835293072
43800,0.790408165,0.782410575,0.57651503,0.784245786,0.736670642,0.772626687,0.701177445,0.726683091,0.784245786,0.835567831
44000,0.695041966,0.719085067,0.573833467,0.725947656,0.662696512,0.695041966,0.669078969,0.650070509,0.725947656,0.835641899
44200,0.756250142,0.741371635,0.608374866,0.763580685,0.755933255,0.755933255,0.740886709,0.740886709,0.751163912,0.835589775
